Product Category,Product Name,Unit Price,ratings
PLAYERS AND ELECTRONICS,batteries,180,4.4
HARDWARE,wireless mouse,549,4.4
HOME AND KITCHEN I,craft glue,225,4.4
HARDWARE,mouse,999,4.2
HARDWARE,hard drive,599,4.5
PLAYERS AND ELECTRONICS,headset,4499,3.8
PLAYERS AND ELECTRONICS,headset,4499,3.8
PLAYERS AND ELECTRONICS,power bank,2,499,4.1
HARDWARE,micro usb cable,499,4.1
OfficeProducts,calculator,550,4.4
PLAYERS AND ELECTRONICS,ring light,1,999,3.8
HARDWARE,headset,1,199,4.2
HARDWARE,wireless router,3,490,4.1
HARDWARE,wireless router,4999,4.4
PLAYERS AND ELECTRONICS,smartwatch,4999,4.1
PLAYERS AND ELECTRONICS,wireless router,599,4.1
HARDWARE,tablet,499,3.5
HARDWARE,multimedia,399,3.6
HARDWARE,Type-C charger,299,4.3
HARDWARE,charger adapter,299,3.8
PLAYERS AND ELECTRONICS,headset,2,499,4
PLAYERS AND ELECTRONICS,wireless mouse,2,299,3.9
PLAYERS AND ELECTRONICS,spiral cable,299,4.1
HARDWARE,usb cable,339,4.3
PLAYERS AND ELECTRONICS,Panasonic CR-2032/5BE Lithium,250,4.4
HARDWARE,batteries,1,499,4.3
HARDWARE,micro sd card,2,800,4.3
PLAYERS AND ELECTRONICS,smartwatch,7,990,4.1
HARDWARE,mouse pad,299,4.4
HARDWARE,ink bottle,404,4.4
PLAYERS AND ELECTRONICS,airdopes,1,399,3.8
HARDWARE,keyboard,599,3.8
HARDWARE,laptop tabletop,999,4
HARDWARE,headset,1,295,4.4
PLAYERS AND ELECTRONICS,usb cable,700,4.4
OfficeProducts,Classmate Soft Cover,160,4.5
PLAYERS AND ELECTRONICS,notebook,1,600,4
HARDWARE,airdopes,899,4
PLAYERS AND ELECTRONICS,batteries,599,4.3
HARDWARE,usb cable,899,4.2
PLAYERS AND ELECTRONICS,airdopes,2,990,3.8
HARDWARE,airdopes,899,4.3
HARDWARE,usb cable,399,4.1
HARDWARE,micro sd card,3,000,4.3
PLAYERS AND ELECTRONICS,smartwatch,4999,4
HARDWARE,adapter,4999,4.3
HARDWARE,Earphone,861,4.2
PLAYERS AND ELECTRONICS,airdopes,795,4
PLAYERS AND ELECTRONICS,tripod,2,495,4.4
HARDWARE,usb cable,399,4.4
HARDWARE,lightning cable,1,799,4.5
HARDWARE,wireless mouse,2,499,4.2
OfficeProducts,notepad,800,4.1
PLAYERS AND ELECTRONICS,photo printer,549,4.5
PLAYERS AND ELECTRONICS,smartwatch,9,999,4.2
PLAYERS AND ELECTRONICS,smartwatch,29,999,4.3
PLAYERS AND ELECTRONICS,airdopes,3,499,3.9
PLAYERS AND ELECTRONICS,batteries,315,4.5
PLAYERS AND ELECTRONICS,headset,1,499,4.1
HARDWARE,smartphone,13,750,4.2
HARDWARE,gel pen,59,3.8
PLAYERS AND ELECTRONICS,Type C charger,999,4.3
PLAYERS AND ELECTRONICS,wireless mouse,999,3.9
PLAYERS AND ELECTRONICS,smartwatch,5,999,4.3
PLAYERS AND ELECTRONICS,LED TV,21,990,4.3
HARDWARE,wireless mouse,699,3.9
PLAYERS AND ELECTRONICS,Type C charger,2,999,3.7
PLAYERS AND ELECTRONICS,usb cable,499,4.2
HARDWARE,micro sd card,1,400,4.3
PLAYERS AND ELECTRONICS,smartwatch,3,299,4.2
PLAYERS AND ELECTRONICS,airdopes,5,999,3.9
PLAYERS AND ELECTRONICS,batteries,499,4.3
PLAYERS AND ELECTRONICS,HDMI cable,499,3.7
PLAYERS AND ELECTRONICS,LED TV,22,900,4.3
HARDWARE,Earphone,375,4.3
PLAYERS AND ELECTRONICS,airdopes,4999,3.9
OfficeProducts,notebook,160,4.4
HARDWARE,usb cable,199,4
HARDWARE,hard drive,499,4.5
PLAYERS AND ELECTRONICS,airdopes,3,999,3.9
PLAYERS AND ELECTRONICS,wireless speaker,2,999,4.3
PLAYERS AND ELECTRONICS,HDMI cable,699,4.2
HARDWARE,Tempered Glass,1,499,4.1
HARDWARE,headset,3,999,4.2
HARDWARE,Earphone,995,4.5
PLAYERS AND ELECTRONICS,batteries,499,4.2
HARDWARE,airdopes,1,699,4.2
HARDWARE,micro sd card,1,995,4.3
HARDWARE,tripod,4999,4
OfficeProducts,calculator,440,4.5
PLAYERS AND ELECTRONICS,wireless mouse,999,3.8
HARDWARE,wireless router,3,999,3.9
HARDWARE,batteries,399,4
HARDWARE,usb cable,999,4.1
HARDWARE,usb cable,499,3.4
PLAYERS AND ELECTRONICS,smartwatch,4999,4
PLAYERS AND ELECTRONICS,airdopes,699,3.4
HARDWARE,Earphone,799,4.3
HARDWARE,wireless mouse,2,000,3.9
PLAYERS AND ELECTRONICS,smartwatch,9,999,4.1
PLAYERS AND ELECTRONICS,batteries,180,4.3
PLAYERS AND ELECTRONICS,micro sd card,2,900,4.5
HARDWARE,usb cable,999,4.2
PLAYERS AND ELECTRONICS,smartwatch,1,999,4.1
HARDWARE,laptop cover,999,4.4
HARDWARE,usb cable,999,4.3
HARDWARE,lightning cable,2,399,4.3
OfficeProducts,ink bottle,100,4.3
HARDWARE,laptop stand,1,499,4.2
HARDWARE,headset,1,795,4.1
PLAYERS AND ELECTRONICS,airdopes,999,4.1
OfficeProducts,notebook,315,4.5
PLAYERS AND ELECTRONICS,power bank,220,4.4
HARDWARE,wireless mouse,1,599,4.3
HARDWARE,micro sd card,1,650,4.3
OfficeProducts,ball pen,600,4.3
PLAYERS AND ELECTRONICS,smartphone,6,990,4
HARDWARE,laptop stand,2,499,4.3
HARDWARE,usb cable,399,4
HARDWARE,HDMI cable,699,4.4
HARDWARE,micro usb cable,2,198,4
HARDWARE,usb cable,999,4.3
HARDWARE,collar mic,499,3.3
PLAYERS AND ELECTRONICS,airdopes,9,999,3.7
PLAYERS AND ELECTRONICS,mobile holder,499,4.1
HARDWARE,Amazon Basics Wireless,1,000,5
HARDWARE,headset,3,500,4.5
HARDWARE,ups system,4100,3.9
OfficeProducts,notebook,180,4.4
HARDWARE,wireless mouse,1,190,4.1
PLAYERS AND ELECTRONICS,airdopes,7,999,3.6
HARDWARE,tablet,1,599,3.8
HARDWARE,tablet,1,999,3.6
HARDWARE,LED light,99,4.2
HARDWARE,usb cable,1,999,4.4
PLAYERS AND ELECTRONICS,airdopes,2,999,3.8
HARDWARE,mouse,999,4.2
PLAYERS AND ELECTRONICS,Earphone,499,4.3
PLAYERS AND ELECTRONICS,micro sd card,800,4.4
PLAYERS AND ELECTRONICS,tripod,3,495,4.1
OfficeProducts,notebook,720,4.4
HARDWARE,charger adapter,590,4.4
HARDWARE,laptop stand,1,999,4.4
HARDWARE,smartphone,7,350,4.4
HARDWARE,smartwatch,2,595,4.3
HARDWARE,batteries,799,4.3
HARDWARE,laptop cover,999,4.3
HARDWARE,fan,1,999,4.2
HARDWARE,webcam cover,299,4.3
HARDWARE,wireless mouse,1,499,4.2
MusicalInstruments,batteries,699,3.8
HARDWARE,tablet,2,490,4.3
HARDWARE,usb cable,750,4.5
HARDWARE,laptop stand,499,4.1
PLAYERS AND ELECTRONICS,wireless speaker,4990,4.2
HomeImprovement,adapter,999,4
PLAYERS AND ELECTRONICS,usb cable,2,490,4.1
HARDWARE,graphics tablet,999,4.1
OfficeProducts,colouring papers,99,4.3
HARDWARE,router,2,999,4.5
HARDWARE,smartwatch,3,100,4.5
OfficeProducts,notebook,75,4.1
HARDWARE,lap desk,2,699,4.3
PLAYERS AND ELECTRONICS,wireless mouse,1,499,3.6
HARDWARE,world map,999,4.4
HARDWARE,hard drive,7,999,4.5
PLAYERS AND ELECTRONICS,wireless router,799,3.9
HARDWARE,writing pad,600,4
HARDWARE,usb cable,499,4
HARDWARE,smartwatch,5,734,4.4
HARDWARE,mouse,550,4.6
HARDWARE,wireless router,1,390,4.4
HARDWARE,wireless mouse,3,295,4.4
HARDWARE,usb cable,1,099,4.3
HARDWARE,wireless mouse,2,911,4.3
OfficeProducts,sticky notes,175,4.4
HARDWARE,laptop cover,599,4
PLAYERS AND ELECTRONICS,smartwatch,7,999,4.2
HARDWARE,wireless mouse,3,250,3.8
HARDWARE,laptop cover,499,4.1
HARDWARE,usb cable,2,295,4.2
PLAYERS AND ELECTRONICS,tripod,995,4.2
HARDWARE,ethernet cable,499,4.4
HARDWARE,adapter,599,4.3
HARDWARE,adapter,450,4.1
PLAYERS AND ELECTRONICS,lightning cable,1,109,4.4
HARDWARE,usb cable,999,3.9
PLAYERS AND ELECTRONICS,batteries,250,3.9
PLAYERS AND ELECTRONICS,Earphone,499,3.6
HARDWARE,usb cable,1,900,4.4
HARDWARE,mobile holder,999,4
HARDWARE,power bank,999,3.5
HARDWARE,writing pad,1,499,4.1
HARDWARE,usb cable,1,929,4.1
HARDWARE,wireless mouse,1,499,4
HARDWARE,mouse,399,4.1
HARDWARE,laptop stand,699,4
PLAYERS AND ELECTRONICS,charger adapter,400,3.8
HARDWARE,faux leather,1,499,4.3
OfficeProducts,gel pen,120,4.2
OfficeProducts,ball pen,120,4.1
HARDWARE,Type C charger,1,999,4.2
HARDWARE,usb cable,695,4.5
HARDWARE,wireless mouse,2,295,4.6
HOME AND KITCHEN I,pencil,99,4.3
HARDWARE,mouse,249,4
HARDWARE,gaming mouse,2,799,4.2
HARDWARE,usb cable,999,3.3
OfficeProducts,ink bottle,210,4.3
PLAYERS AND ELECTRONICS,airdopes,3,490,3.7
PLAYERS AND ELECTRONICS,airdopes,1,299,3.9
HARDWARE,mouse,499,4.3
PLAYERS AND ELECTRONICS,smartwatch,5,999,4.1
HARDWARE,micro sd card,999,4.2
PLAYERS AND ELECTRONICS,micro sd card,1,800,4.5
PLAYERS AND ELECTRONICS,smartwatch,9,999,4
HARDWARE,smartwatch,2,890,4.5
PLAYERS AND ELECTRONICS,headset,5,999,3.5
OfficeProducts,notebook,160,4.5
HARDWARE,lightning cable,1,599,4.3
HARDWARE,mouse,999,3.3
HARDWARE,batteries,499,4.1
PLAYERS AND ELECTRONICS,camera,4,700,3.8
HARDWARE,inkjet printer,4332.96,3.5
HARDWARE,wireless router,1,800,4.1
HARDWARE,mouse,990,4.5
HARDWARE,tablet,4699,4.4
HARDWARE,smartphone,5,490,4.1
OfficeProducts,ink bottle,100,4.3
PLAYERS AND ELECTRONICS,wireless mouse,2,790,3.6
HARDWARE,usb cable,999,4
HARDWARE,wireless speaker,1,208,4.1
HARDWARE,mouse,899,4.5
PLAYERS AND ELECTRONICS,mobile phone,3,999,4.2
HARDWARE,trifold,2,499,4.3
HARDWARE,micro usb cable,395,4.2
HARDWARE,wireless mouse,1,645,4.6
HOME AND KITCHEN I,notebook,310,4.5
HARDWARE,webcam cover,149,4.3
HARDWARE,wireless mouse,1,499,4.1
HARDWARE,laptop stand,1,299,4.5
PLAYERS AND ELECTRONICS,headset,4199,3.5
HARDWARE,hard drive,4000,4.4
OfficeProducts,gel pen,250,4.2
HARDWARE,usb adapter,2,199,4.4
HOME AND KITCHEN I,colouring papers,100,4.4
PLAYERS AND ELECTRONICS,Tukzer Stylus Pen,,5,999,4.2
HARDWARE,usb cable,1,995,4.5
HARDWARE,lightning cable,2,100,4.3
PLAYERS AND ELECTRONICS,wireless mouse,1,199,3.8
HARDWARE,usb cable,999,3.9
PLAYERS AND ELECTRONICS,power bank,2,499,4
PLAYERS AND ELECTRONICS,smart cam,3,990,4.1
PLAYERS AND ELECTRONICS,batteries,200,4.4
HOME AND KITCHEN I,notebook,230,4.4
HARDWARE,adapter,2,796,4.4
HARDWARE,mouse,999,3.5
HARDWARE,keyboard,3,499,4.5
HARDWARE,charger adapter,349,4.1
HARDWARE,ink bottle,723,4.4
PLAYERS AND ELECTRONICS,smartwatch,5,999,4.1
PLAYERS AND ELECTRONICS,wireless mouse,12,499,4.2
PLAYERS AND ELECTRONICS,airdopes,1,290,4.2
PLAYERS AND ELECTRONICS,batteries,200,4.3
PLAYERS AND ELECTRONICS,security camera,5,999,4.3
HARDWARE,usb hub,499,3.7
PLAYERS AND ELECTRONICS,airdopes,2,499,3.9
HARDWARE,screen protector,1,599,4.5
PLAYERS AND ELECTRONICS,smartwatch,2,990,4.1
OfficeProducts,ball pen,320,4
PLAYERS AND ELECTRONICS,airdopes,999,3.8
HARDWARE,camera,3,875,3.4
HARDWARE,LED TV,19,110,4.3
HARDWARE,laptop cover,999,4.3
Toys&Games,ball pen,150,4.3
HARDWARE,charging cable,1,499,4.2
HARDWARE,router,2,999,4.1
HARDWARE,adapter,899,4
HARDWARE,usb cable,349,4.3
HARDWARE,gaming mouse,1,490,4
PLAYERS AND ELECTRONICS,airdopes,1,999,4.1
HARDWARE,writing pad,1,500,4
HARDWARE,headset,5,499,3.8
HARDWARE,Tempered Glass,1,499,4.2
HARDWARE,hard drive,775,4.3
HARDWARE,micro sd card,32,000,4.4
HARDWARE,wireless router,1,300,4.1
HARDWARE,usb cable,1,999,4.5
HARDWARE,Type C charger,999,4
PLAYERS AND ELECTRONICS,Earphone,1,999,4.2
HARDWARE,wireless mouse,2,199,3.9
HARDWARE,refill ink,1,999,4.3
HARDWARE,headset,1,799,4
HARDWARE,Type-C cable,845,4.2
HARDWARE,Type-C charger,1,099,4.3
PLAYERS AND ELECTRONICS,micro usb cable,7,999,4.2
HARDWARE,polyster foam sheet,1,499,4.2
HARDWARE,writing pad,1,499,4.1
OfficeProducts,laptop stand,2,999,4.3
PLAYERS AND ELECTRONICS,wireless mouse,1,299,4.3
OfficeProducts,notebook,300,4.2
HARDWARE,mouse pad,1,995,4.5
OfficeProducts,calculator,535,4.4
PLAYERS AND ELECTRONICS,LED TV,24999,4.2
HARDWARE,laptop cover,1,099,4.1
OfficeProducts,gel pen,450,4.3
HARDWARE,usb cable,3,999,4.4
HARDWARE,charger adapter,599,4.1
HARDWARE,laptop stand,7,005,3.6
PLAYERS AND ELECTRONICS,usb cable,1,199,4
HARDWARE,wireless router,2,999,4
PLAYERS AND ELECTRONICS,tripod,799,4.4
PLAYERS AND ELECTRONICS,headset,999,3.9
HARDWARE,usb cable,999,4.3
HARDWARE,gaming mouse,2,895,4.6
PLAYERS AND ELECTRONICS,charger adapter,1,500,4.4
HARDWARE,wireless mouse,3,195,4.5
HARDWARE,camera,6,355,3.9
HARDWARE,usb cable,699,4.1
HARDWARE,headset,2,999,4.3
PLAYERS AND ELECTRONICS,surge protector,1,499,4.5
OfficeProducts,notebook,165,4.5
HARDWARE,adapter,3,499,3.6
PLAYERS AND ELECTRONICS,camera,7,500,4.1
HARDWARE,usb cable,700,4.3
HARDWARE,batteries,39,3.8
HARDWARE,tablet,37,999,4.6
PLAYERS AND ELECTRONICS,headset,1,990,4.1
HARDWARE,tablet,1,949,4
HARDWARE,Type C charger,899,4.5
HARDWARE,adapter,1,547,4.3
PLAYERS AND ELECTRONICS,laptop stand,1,299,4
HomeImprovement,cable organiser,599,4.5
HARDWARE,usb charging cable,499,4
HOME AND KITCHEN I,oil pastels,230,4.5
HARDWARE,Type C charger,999,4.1
HARDWARE,ergonomic mouse,700,4.3
HARDWARE,catridge,1,150,4.1
HARDWARE,lightning cable,1,499,4
HARDWARE,laptop cover,1,299,4.1
HARDWARE,cable adapters,499,4.1
HARDWARE,wireless mouse,1,090,4.4
HARDWARE,usb cable,399,4
OfficeProducts,pen ink refill,100,4.1
HARDWARE,laptop stand,1,999,4.4
HARDWARE,keyboard,1,800,4.3
HARDWARE,laptop cover,499,4.2
HARDWARE,batteries,39,3.6
HARDWARE,wireless mouse,3,599,4.2
PLAYERS AND ELECTRONICS,smartwatch,3,990,4.2
HARDWARE,charging cable,499,3.9
HARDWARE,mouse,1,499,4.2
OfficeProducts,drawing book,120,4.5
HARDWARE,headset,3,499,4.3
OfficeProducts,ball pen,420,4.2
OfficeProducts,fountain pen,225,4.1
HARDWARE,hard drive,799,4.1
PLAYERS AND ELECTRONICS,selfie stick,3,999,4.6
HARDWARE,camera,9,625,3.8
HARDWARE,solid state drive,6,100,4.3
HARDWARE,USB cable,1,299,4.2
HARDWARE,pen drive,1,300,4.2
PLAYERS AND ELECTRONICS,batteries,400,4.4
HARDWARE,writing pad,1,399,3.9
HARDWARE,tablet,59,890,4
PLAYERS AND ELECTRONICS,Earphone,2,490,4.2
PLAYERS AND ELECTRONICS,selfie stick,1,999,3.7
PLAYERS AND ELECTRONICS,charging cable,6,999,4.5
HARDWARE,charger adapter,999,4.5
HARDWARE,usb cable,800,3.6
HARDWARE,mobile holder,999,4.3
PLAYERS AND ELECTRONICS,wireless speaker,2,999,4.1
HOME AND KITCHEN I,non-stick cookware,1,245,3.9
HOME AND KITCHEN I,heater,1,695,3.6
HOME AND KITCHEN I,pedestrial fan,2,000,4
HOME AND KITCHEN I,lint remover,999,4.1
HOME AND KITCHEN I,kitchen scale,1,999,3.7
HOME AND KITCHEN I,kitchen scale,499,3.9
HOME AND KITCHEN I,compact chopper,495,4.1
HOME AND KITCHEN I,pressure cooker,1,245,3.9
HOME AND KITCHEN I,heater,1,549,3.9
HOME AND KITCHEN I,electric kettle,1,445,3.9
HOME AND KITCHEN I,non-stick cookware,3,193,3.8
HOME AND KITCHEN I,electric kettle,1,345,3.8
HOME AND KITCHEN I, lint remover,999,4.1
HOME AND KITCHEN I,heater,1,650,4.1
HOME AND KITCHEN I,coffee maker,499,3.3
HOME AND KITCHEN I,heater,1,400,4.2
HOME AND KITCHEN I,mixer grinder,2,500,4
HOME AND KITCHEN I,water heater,6,190,4.3
HOME AND KITCHEN I,heater,13,999,4
HOME AND KITCHEN I,electric kettle,2,995,4.5
HOME AND KITCHEN I,water heater,5,890,4.1
HOME AND KITCHEN I,electric kettle,2,000,4
HOME AND KITCHEN I,water heater,13,150,4.2
HOME AND KITCHEN I,mixer grinder,3,500,3.8
HOME AND KITCHEN I,iron box,785,4.2
HOME AND KITCHEN I,mixer grinder,3,210,4.2
HOME AND KITCHEN I,electric kettle,1,000,3.6
HOME AND KITCHEN I,electric kettle,2,000,3.8
HOME AND KITCHEN I,heater,1,999,4.1
HOME AND KITCHEN I,immersion rod,720,4.1
HOME AND KITCHEN I,electric kettle,1,595,4.1
HOME AND KITCHEN I,induction cooktop,3,645,4.1
HOME AND KITCHEN I,deep fryer,7,950,4.2
HOME AND KITCHEN I,laundry basket,999,4
HOME AND KITCHEN I,iron box,1,745,4.3
HOME AND KITCHEN I,immersion rod,1,295,4.2
HOME AND KITCHEN I,fabric shaver,1,499,4.2
HOME AND KITCHEN I,tea maker,1,545,3.7
HOME AND KITCHEN I,juicer mixer,5,000,4.1
HOME AND KITCHEN I,fabric shaver,1,695,4.4
HOME AND KITCHEN I,heater,3,945,3.8
HOME AND KITCHEN I,electric kettle,2,099,4
HOME AND KITCHEN I,water heater,5,295,4.2
HOME AND KITCHEN I,mixer grinder,3,595,3.8
HOME AND KITCHEN I,immersion rod,1,699,4.2
HOME AND KITCHEN I,heater,1,129,4
HOME AND KITCHEN I,mixer grinder,5,795,3.9
HOME AND KITCHEN I,egg boiler,999,4.3
HOME AND KITCHEN I,heater,2,400,3.8
HOME AND KITCHEN I,heater,1,299,4
HOME AND KITCHEN I,sandwich maker,1,299,4.2
HOME AND KITCHEN I,electric kettle,1,090,4.2
HOME AND KITCHEN I,heater,2,000,3.6
HOME AND KITCHEN I,iron box,1,545,4.3
HOME AND KITCHEN I,alarm clock,1,999,4
HOME AND KITCHEN I,iron box,875,4.2
HOME AND KITCHEN I,water heater,15,270,4.1
HOME AND KITCHEN I,steamer,4195,4
HOME AND KITCHEN I,heater,1,989,4.3
HOME AND KITCHEN I,mixer grinder,5,000,4
HOME AND KITCHEN I,pedestrial fan,990,3.9
HOME AND KITCHEN I,electric kettle,1,111,4.2
HOME AND KITCHEN I,water heater,10,400,4.1
HOME AND KITCHEN I,chopper,2,490,4.4
HOME AND KITCHEN I,electric kettle,1,900,4
HOME AND KITCHEN I,mixer grinder,6,295,3.8
HOME AND KITCHEN I,egg boiler,999,4
HOME AND KITCHEN I,pressure cooker,1,699,3.1
HOME AND KITCHEN I,weight machine,1,500,4.3
HOME AND KITCHEN I,electric kettle,9,650,4.2
HOME AND KITCHEN I,mixer grinder,10,590,4.4
HOME AND KITCHEN I,stainess steel,1,999,4.1
HOME AND KITCHEN I,snack bag,89,4.2
HOME AND KITCHEN I,electric kettle,2,485,4.1
HOME AND KITCHEN I,laundry basket,899,4.1
HOME AND KITCHEN I,steamer,3,279,4.1
HOME AND KITCHEN I,vacuum cleaner,3,799,3.9
HOME AND KITCHEN I,non-stick cookware,1,249,3.9
HOME AND KITCHEN I,heater,5,000,3.8
HOME AND KITCHEN I,water heater,7,299,4
HOME AND KITCHEN I,iron box,625,4.2
HOME AND KITCHEN I,heater,1,020,4.1
HOME AND KITCHEN I,water heater,8,990,4.3
HOME AND KITCHEN I,stainess steel,1,639,3.7
HOME AND KITCHEN I,laundry basket,899,4.2
HOME AND KITCHEN I,egg boiler,1,199,4.3
HOME AND KITCHEN I,electric kettle,1,899,4.3
HOME AND KITCHEN I,air fryer,11,595,4.4
HOME AND KITCHEN I,electric kettle,1,750,3.8
HOME AND KITCHEN I,electric kettle,2,095,4.5
HOME AND KITCHEN I,coffee maker,2,300,3.8
HOME AND KITCHEN I,heat convector,2,990,3.8
HOME AND KITCHEN I,mixer grinder,4295,4.1
HOME AND KITCHEN I,jacket,199,4.1
HOME AND KITCHEN I,electric kettle,2,499,3.8
HOME AND KITCHEN I,frother,499,3.3
HOME AND KITCHEN I,heater,2,400,4
HOME AND KITCHEN I,lint remover,749,4.6
HOME AND KITCHEN I,electric kettle,1,775,3.9
HOME AND KITCHEN I,egg boiler,1,599,3.7
HOME AND KITCHEN I,pressure cooker,1,795,4.2
HOME AND KITCHEN I,heater,15,999,4.1
HOME AND KITCHEN I,egg boiler,1,490,4.1
HOME AND KITCHEN I,electric kettle,1,999,3.8
HOME AND KITCHEN I,stainess steel,499,4.1
HOME AND KITCHEN I,frother,299,4.6
HOME AND KITCHEN I,water heater,600,4.1
HOME AND KITCHEN I,water heater,1,130,4.2
HOME AND KITCHEN I,mixer grinder,6,295,3.9
HOME AND KITCHEN I,pedestrial fan,9,455,4.1
HOME AND KITCHEN I,egg boiler,699,4.1
HOME AND KITCHEN I,mixer grinder,4999,4
HOME AND KITCHEN I,heater,2,900,3.7
HOME AND KITCHEN I,blender,2,499,4.1
HOME AND KITCHEN I,pedestrial fan,1,190,4.1
HOME AND KITCHEN I,electric kettle,2,100,4.1
HOME AND KITCHEN I,cooler,499,3.3
HOME AND KITCHEN I,stainess steel,825,4.1
HOME AND KITCHEN I,egg boiler,1,499,4.1
HOME AND KITCHEN I,pedestrial fan,9,995,4.4
HOME AND KITCHEN I,lint remover,999,4.3
HOME AND KITCHEN I,mixer grinder,6,000,4.1
HOME AND KITCHEN I,pressure cooker,3,945,3.7
HOME AND KITCHEN I,electric kettle,1,999,4.8
HOME AND KITCHEN I,blender,3,499,4.5
HOME AND KITCHEN I,electric kettle,5,550,4
HOME AND KITCHEN I,sandwich maker,4590,4.1
HOME AND KITCHEN I,frother,499,3.9
HOME AND KITCHEN I,mixer grinder,4400,4.1
HOME AND KITCHEN I,pedestrial fan,1,000,4.2
HOME AND KITCHEN I,lint remover,299,4.1
HOME AND KITCHEN I,lint remover,799,3.5
HOME AND KITCHEN I,coffee maker,5,190,4.3
HOME AND KITCHEN I,non-stick cookware,1,345,3.9
HOME AND KITCHEN I,pedestrial fan,4000,4.2
Car&Motorbike,valve arm,4000,3.8
HOME AND KITCHEN I,heater,1,599,4.5
HOME AND KITCHEN I,water heater,9,999,3.8
HOME AND KITCHEN I,cooler,1,990,4.1
HOME AND KITCHEN I,electric kettle,1,695,4.2
HOME AND KITCHEN I,pedestrial fan,940,4.1
HOME AND KITCHEN I,water heater,4700,4.2
HOME AND KITCHEN I,egg boiler,2,999,4.5
HOME AND KITCHEN I,container,79,4
HOME AND KITCHEN I,refrigerator,14290,4.4
HOME AND KITCHEN I,water heater,3,945,4
HOME AND KITCHEN I,steamer,5,999,4
HOME AND KITCHEN I,heater,1,950,3.9
HOME AND KITCHEN I,stainless steel,2,799,4
HOME AND KITCHEN I,heater,1,950,3.8
HOME AND KITCHEN I,water heater,9,999,4.2
HOME AND KITCHEN I,air purifier,12,999,4.3
HOME AND KITCHEN I,bulb,699,4.2
HOME AND KITCHEN I,steamer,3,190,4.3
HOME AND KITCHEN I,laundry basket,799,4.2
HOME AND KITCHEN I,lint remover,499,4.4
HOME AND KITCHEN I,non-stick cookware,1,499,3.8
HOME AND KITCHEN I,stainless steel,2,660,4.1
HOME AND KITCHEN I,coffee maker,2,799,3.9
HOME AND KITCHEN I,pedestrial fan,1,499,4.3
HOME AND KITCHEN I,refrigerator,59,900,4.4
HOME AND KITCHEN I,heater,1,900,3.6
HOME AND KITCHEN I,lint remover,999,3.8
HOME AND KITCHEN I,water heater,6,375,4
HOME AND KITCHEN I,lint remover,499,4.1
HOME AND KITCHEN I,egg boiler,1,899,4.3
HOME AND KITCHEN I,heater,1,490,4
HOME AND KITCHEN I,sandwich maker,350,3.9
HOME AND KITCHEN I,water heater,8,500,4.4
HOME AND KITCHEN I,stainless steel,2,499,3.7
HOME AND KITCHEN I,steamer,1,560,3.6
HOME AND KITCHEN I,blender,6,500,3.7
HOME AND KITCHEN I, lint remover,999,4
HOME AND KITCHEN I,oven,7,795,4.2
HOME AND KITCHEN I,steamer,5,995,3.8
HOME AND KITCHEN I,jug,299,4.2
HOME AND KITCHEN I,stainless steel,2,349,3.9
HOME AND KITCHEN I,jug,499,4
HOME AND KITCHEN I,blender,1,299,4.1
HOME AND KITCHEN I,frother,499,4.8
HOME AND KITCHEN I,ceiling fan,4775,4.2
HOME AND KITCHEN I,emergency light,1,230,4.1
HOME AND KITCHEN I,rice cooker,1,999,4
HOME AND KITCHEN I,mixer grinder,5,156,3.9
HOME AND KITCHEN I,oven,1,999,4.1
HOME AND KITCHEN I,ceiling fan,2,095,4.3
HOME AND KITCHEN I,refrigerator,19,825,4.1
HOME AND KITCHEN I,pedestrial fan,1,920,4.2
HOME AND KITCHEN I,water purifier,16,000,3.9
HOME AND KITCHEN I,blender,2,199,3.7
HOME AND KITCHEN I,vacuum cleaner,14999,4.1
HOME AND KITCHEN I,sealing machine,1,799,4
HOME AND KITCHEN I,iron box,1,950,3.8
HOME AND KITCHEN I,electric kettle,2,995,4.2
HOME AND KITCHEN I,lint remover,999,4.6
HOME AND KITCHEN I,air purifier,11,995,4.1
HOME AND KITCHEN I,heater,2,999,3.3
HOME AND KITCHEN I,ceiling fan,1,690,4.2
HOME AND KITCHEN I,electric kettle,1,790,4.3
HOME AND KITCHEN I,induction cooktop,8,995,4.3
HOME AND KITCHEN I,trolley storage,239,4.3
HOME AND KITCHEN I,frother,1,599,4.7
HOME AND KITCHEN I,blender,4290,4.4
HOME AND KITCHEN I,blender,2,890,3.9
HOME AND KITCHEN I,sealing machine,1,299,4.7
HOME AND KITCHEN I,bulb,640,4.1
HOME AND KITCHEN I,geyser,3,790,3.8
HOME AND KITCHEN I,electric kettle,4560,4.4
HOME AND KITCHEN I,egg boiler,3,500,4.3
HOME AND KITCHEN I,water purifier,2,600,3.4
HOME AND KITCHEN I,induction cooktop,3,300,4.2
HOME AND KITCHEN I,electric kettle,699,3.7
HOME AND KITCHEN I,air purifier,23,559,4.3
HOME AND KITCHEN I,laundry basket,1,599,4.3
HOME AND KITCHEN I,air fryer,9,995,4.4
HOME AND KITCHEN I,heater,2,545,4.1
HOME AND KITCHEN I,steamer,8,995,4
HOME AND KITCHEN I,electric kettle,1,999,4.4
HOME AND KITCHEN I,blender,5,500,3.8
HOME AND KITCHEN I,ewing machine,12,150,4.3
HOME AND KITCHEN I,blender,4995,3.8
HOME AND KITCHEN I,blender,1,499,2.3
